Branch,KS,Andeson,Weight
W_OWNPVNDOF,0.24703695549132032,940.1755535730204,0.22592785562141904
W_MINIPCHI2,0.34854921177630566,1885.5396187842666,0.3551823967217721
W_MINIP,0.3201997512902815,1557.8354065946617,0.3149363162115487
W_VTXCHI2,0.15003106256656734,358.96827491755516,0.12339945117127064
W_VTXCHI2NDOF,0.15003106256656734,358.96827491755516,0.12339945117127064
W_END_VX,0.17065525327178543,430.9497044451157,0.14183722491728423
W_END_VY,0.15323430592703768,348.54644884915945,0.12485593021112473
W_END_VZ,0.07141171228024196,69.8432044894654,0.052155031695718716
W_BPV_LTIME,0.13335651051998945,233.23761823415273,0.10409327512755404
W_BPV_IPCHI2,0.34361657499918985,1816.7119382721253,0.34741054544301525
W_OWNPV_DIRA,0.069496329733377,65.59098733654852,0.05060117819167468
W_OWNPV_FD,0.2694229737978079,1175.4625400956884,0.256178237749442
W_OWNPV_FDCHI2,0.30047839490303624,1374.2346980096968,0.28982925009372046
W_OWNPV_FDIRX,0.046392803471634214,20.209874386060054,0.03224341095978257
W_OWNPV_FDIRY,0.043506093727772366,22.01897619318604,0.030436889411212746
W_OWNPV_FDIRZ,0.039670647838560336,33.46063973859607,0.028625399113711442
W_OWNPV_FDVECX,0.16355445545815595,460.0460906432558,0.1389990204566035
W_OWNPV_FDVECY,0.1525882370594671,397.7635905233552,0.12763136423123186
W_OWNPV_FDVECZ,0.1535708157703829,307.169262799269,0.12238484816193487
W_OWNPV_VDRHO,0.3345900233628651,1774.3203709722256,0.3386316751151962
W_OWNPV_VDX,0.16355445545815595,460.0460906432558,0.1389990204566035
W_OWNPV_VDY,0.1525882370594671,397.7635905233552,0.12763136423123186
W_OWNPV_VDZ,0.1535708157703829,307.169262799269,0.12238484816193487
W_OWNPV_LTIME,0.13335651051998945,233.23761823415273,0.10409327512755404
W_OWNPV_DLS,0.13858923081720176,269.20580019114715,0.1099246242056018
W_OWNPV_ETA,0.039670647838560336,33.465301405133374,0.0286257027859489
W_ALV,0.30559957867869914,1429.0237657345212,0.29681228348245303
W_DOCA12,0.31522455759052453,1493.6141092466505,0.30743616610460434
W_SDOCA12,0.31514811667934883,1493.4084407687667,0.3073718104650023
W_DOCA12CHI2,0.3007746985772235,1437.247092128474,0.29413155518702316
W_MAX_PT,0.6179914783218641,3887.232080736727,0.6651961118476839
W_log_MAX_PT,0.6179914783218641,3887.251967673238,0.665197407330846
W_MIN_PT,0.7170224521707877,7675.448943275272,0.9779868623199295
W_log_MIN_PT,0.7170224521707877,7675.49015405478,0.977989546889819
W_SUM_PT,0.6835794629186915,5748.725664208229,0.8301813056003695
W_log_SUM_PT,0.6835794629186915,5748.755313801229,0.8301832370465967
W_MAX_P,0.2442865376707779,1078.9848692415621,0.2331367159351535
W_log_MAX_P,0.2442865376707779,1078.9906596782575,0.23313709313821018
W_MIN_P,0.2977333102897357,1303.079998279422,0.2833641017047251
W_log_MIN_P,0.2977333102897357,1303.0868175793232,0.28336454593042043
W_SUM_P,0.27880964636973293,1342.0855254523212,0.27328991109180256
W_log_SUM_P,0.27880964636973293,1342.0906614307885,0.27329024566186677
W_MAX_OWNPVIPCHI2,0.2796694163336959,1299.6070393143812,0.2710959092190207
W_MIN_OWNPVIPCHI2,0.36190387855995076,1884.5459433780038,0.3640203040159601
W_SUM_OWNPVIPCHI2,0.2895378742786592,1384.9850059229143,0.28323625862987467
W_MAX_DOCACHI2,0.3007746985772235,1437.247092128474,0.29413155518702316
W_MAX_DOCA,0.31522455759052453,1493.6141092466505,0.30743616610460434
W_MAX_SDOCACHI2,0.3007740668769483,1430.4539502109888,0.2936886123749337
W_MAX_SDOCA,0.31514811667934883,1493.4084407687667,0.3073718104650023
W_MAX_MINIPCHI2,0.27565826974415714,1260.1746928389905,0.2658532352447269
W_SUM_MINIPCHI2,0.28654593983812915,1348.196129529828,0.27884522532378214
W_OBJECT_KEY,0.30768744129006126,1644.0880206484471,0.3122139237947372
W_MmuWmuN,0.6711656981614094,6979.592422149093,0.9020875413221132
Mu_M,0.0910519366050872,143.9431596300371,0.07007486862458444
Mu_P,0.20609098246510843,713.3448394650908,0.18385569041483485
Mu_log_P,0.20609098246510843,713.3490123943894,0.18385596224954603
Mu_E,0.20609098246510843,713.344840466859,0.18385569048009245
Mu_ETA,0.10305177716808,101.0563331563404,0.07528058524834597
Mu_PHI,0.03810521171056741,5.950228113984147,0.02578973575263968
Mu_THETA,0.10305177716808003,101.05613965979836,0.07528057264351307
Mu_PT,0.697020424102232,6005.324170980528,0.8558569174437451
Mu_log_PT,0.697020424102232,6005.357105528049,0.8558590628798581
Mu_PX,0.19858638837307802,799.9918093887961,0.18449728702275567
Mu_PY,0.1822589815171024,720.4472776337865,0.16843120472673762
Mu_PZ,0.20260123714045938,695.7180467935635,0.18038106533289414
Mu_Q,0.09115265655389088,191.91616316357766,0.07326708921029254
Mu_OWNPVIP,0.33421331252823305,1585.5792582054407,0.3260854951571834
Mu_OWNPVIPCHI2,0.37706866694869495,1992.7753784546583,0.3811799525605787
Mu_OWNPVX,0.18889125448560265,594.3803700744255,0.1646401815135156
Mu_OWNPVY,0.1849851772565988,573.2436243603423,0.1606593697554911
Mu_OWNPVZ,0.039452700887858905,17.752576802511584,0.027456847647269265
Mu_OWNPVNDOF,0.3135040960015412,1939.2362289264784,0.33531815579762425
Mu_MINIPCHI2,0.3769922260375193,1992.2734203396888,0.38109629589712424
Mu_MINIP,0.33421331252823305,1585.5792582054407,0.3260854951571834
Mu_PROBNN_E,0.24766453418116208,814.1014797962789,0.21813344895402942
Mu_PROBNN_GHOST,0.5526024586002538,4902.304684137784,0.6877300357493843
Mu_PROBNN_K,0.3030667091127829,933.1955651412386,0.26282434489554246
Mu_PROBNN_MU,0.4964451740133875,2413.4874114196896,0.4881662580124197
Mu_PROBNN_P,0.3008052946176041,787.4275188488919,0.2518211321769162
Mu_PROBNN_PI,0.4310450115131517,1760.395063788518,0.4020244526425105
Mu_CaloTrackMatchChi2,0.16640948698657565,355.75670172654,0.13410861045772532
Mu_INBREM,0.0030614266486779142,12.403276876844238,0.002848822026002977
Mu_HASBREM,0.013964257549255787,53.30289396298282,0.012781289428489545
Mu_BREMENERGY,0.014400392943408558,53.63343304631721,0.013093563010885146
Mu_CLUSTERAREA,0.15534221725533215,589.8338071601262,0.14197917202773877
Mu_ELECTRONAREA,0.10952631147112923,328.5005288098264,0.09441297712445511
Mu_BREMHYPOAREA,0.03194997082942752,65.67106352261669,0.02557681977611543
Mu_CLUSTERROW,0.10091281414674749,146.95629466138433,0.0768447202858013
Mu_CLUSTERCOL,0.1118080749997647,165.38505209517237,0.08530833509079061
Mu_CLUSTERMATCH_CHI2,0.16640948698657565,355.75670172654,0.13410861045772532
Mu_ELECTRONSHOWEREOP,0.5678205428163183,4350.381534325558,0.6619212762927472
Mu_ELECTRONSHOWERDLL,0.27742550304286395,1272.702556105792,0.2678474234471381
Mu_ELECTRONMATCH_CHI2,0.19140105145785913,641.6773832486542,0.16939433238946802
Mu_ELECTRONENERGY,0.33001014976650445,1125.87173239942,0.2933370751434752
Mu_ELECTRONROW,0.19140105145785913,724.309337046216,0.17477717779341329
Mu_ELECTRONCOL,0.1914259000613091,723.7682450394022,0.17475849460553494
Mu_BREMBENDCORR,0.011911753090839472,13.78822562488716,0.008838944788171833
Mu_BREMHYPOROW,0.05303817645403919,109.08864334787968,0.042463202068834055
Mu_BREMHYPOCOL,0.05255341898298471,108.07638402076779,0.042074106586197334
Mu_BREMHYPOMATCH_CHI2,0.053607743950760844,109.40998619086085,0.042863826590243036
Mu_BREMHYPOENERGY,0.08969888691198868,154.37445703157428,0.06985240341866818
Mu_BREMHYPODELTAX,0.06948077916212858,57.841035726328045,0.05008596109608461
Mu_BREMTRACKBASEDENERGY,0.46602165156084785,2572.2828197137437,0.47822930545492337
Mu_HCALEOP,0.5856519141144862,4105.498402757518,0.6578559452654362
Mu_TRACKPT,0.697020424102232,6005.324170980528,0.8558569174437451
Mu_GHOSTPROB,0.23976285950955845,978.8148944982664,0.2235957763534863
Mu_ISMUONTIGHT,0.06990257514481238,341.48642620113037,0.06884449049820787
Mu_TRCHI2,0.16736402234756748,556.6345435510583,0.14783060217697974
Mu_TRCHI2DOF,0.22990659545105596,988.0596777363847,0.21762751063907315
Mu_QOVERP,0.18440092181432233,374.20218322336666,0.14730384577160402
Mu_TRNDOF,0.04637495534992295,26.245167894937893,0.03262466646672716
Mu_NHITS,0.025093641022317648,9.087836067832079,0.017320207978168068
Mu_NFTHITS,0.035900003006272,34.991907125062,0.026211520038713448
Mu_NVPHITS,0.04157621831967451,24.298962354938915,0.02929889804253122
Mu_NVPHITSC,0.02303774658717972,5.8649735766623525,0.01573973951689198
Mu_NVPHITSA,0.022376242485834585,8.945498282805426,0.015499433068440245
Mu_NVPHOLES,0.034925139323307985,30.440030933609602,0.025265125250750194
Mu_NFTHOLES,0.04191294045573535,46.78985180662868,0.03098847848557082
Mu_NVPLAYERS,0.04157621831967451,24.298962354938915,0.02929889804253122
Mu_NUTHITS,0.07120876044427088,154.37038063689369,0.057526042440600486
Mu_TRACKHISTORY,0.018866795361617505,100.87158057260595,0.0191482134974924
Mu_TX,0.04919034509713549,14.247308796385008,0.03371992357708697
Mu_TY,0.04642623698538206,19.256100580851292,0.03220356765020901
Mu_POSITION_STATEAT_FirstMeasurement_X,0.03634827719749545,13.327987261913368,0.025099113449274898
Mu_POSITION_STATEAT_FirstMeasurement_Y,0.03294453631195961,11.031656123771166,0.02268048496825361
Mu_POSITION_STATEAT_FirstMeasurement_Z,0.10233580186267288,88.06311467350402,0.07395688407223486
Mu_POSITION_STATEAT_LastMeasurement_X,0.04863146122329087,14.893053131362754,0.03338941949085827
Mu_POSITION_STATEAT_LastMeasurement_Y,0.04597075001970441,19.191906126364653,0.03189574403978024
Mu_POSITION_STATEAT_LastMeasurement_Z,0.734571676094379,3663.9011573636526,0.7283637937636072
NuR_M,0.46377476455365724,2611.1320648023316,0.47926219426774597
NuR_P,0.23629583468333382,964.9486963032758,0.22038127168817845
NuR_log_P,0.23629583468333382,964.952279284043,0.22038150509221488
NuR_E,0.23571041939792897,959.432542168537,0.21963167995943897
NuR_ETA,0.06074803689042621,100.31177917762496,0.04703108951373722
NuR_PHI,0.023629028400550534,0.9802574346324869,0.01581570420085011
NuR_THETA,0.06074803689042618,100.31112866469194,0.047031047137750775
NuR_PT,0.5243050201852574,3222.699118381611,0.5594525095878484
NuR_log_PT,0.5243050201852574,3222.712529618345,0.5594533832282587
NuR_PX,0.18947013529766854,552.3486937418612,0.16228803643655296
NuR_PY,0.1693769093852776,498.9707310509116,0.14541609523640825
NuR_PZ,0.23392869323798932,948.5016999655252,0.21773186417956253
NuR_OWNPVIP,0.22291908427941065,746.923973911496,0.19726125440110703
NuR_OWNPVIPCHI2,0.23173591142435435,836.2500685126984,0.20895774450653817
NuR_OWNPVX,0.1832632658637052,524.2971961816287,0.15632300111458808
NuR_OWNPVY,0.16297903864186178,424.948988121683,0.13632911946844
NuR_OWNPVZ,0.07732100428372535,87.80705428374792,0.057264558831086686
NuR_OWNPVNDOF,0.21324270981896154,647.3252086425542,0.18432257660357387
NuR_MINIPCHI2,0.22787764665716692,802.6934351126256,0.20419974449330167
NuR_MINIP,0.22291908427941065,746.923973911496,0.19726125440110703
NuR_VTXCHI2,0.15830948431790093,377.5732067906172,0.1301300757814629
NuR_VTXCHI2NDOF,0.11501148405211037,204.65787974600943,0.09000215456884968
NuR_END_VX,0.04513098734970489,36.32584525216625,0.03245207828399416
NuR_END_VY,0.04401693731347171,31.76227067649128,0.031412135467493676
NuR_END_VZ,0.050676787623496256,42.46341864301584,0.036548898227366504
NuR_BPV_LTIME,0.11429470617668147,103.973116542231,0.08296547897579666
NuR_BPV_IPCHI2,0.23173591142435435,836.2536716973252,0.2089579792267029
NuR_OWNPV_DIRA,0.29223834635448825,1050.68366628459,0.26325927947627087
NuR_OWNPV_FD,0.08134794338014517,102.3077721155876,0.060893653969801696
NuR_OWNPV_FDCHI2,0.145670559835463,351.92833540245977,0.12003400525363041
NuR_OWNPV_FDIRX,0.04925571571988108,44.71375330375021,0.03574815958543102
NuR_OWNPV_FDIRY,0.048716849495742065,46.561163639918384,0.035509279320132106
NuR_OWNPV_FDIRZ,0.1442931943418751,156.45144408499888,0.10638197275427125
NuR_OWNPV_FDVECX,0.04080874390822167,30.373688001649185,0.029182997971671617
NuR_OWNPV_FDVECY,0.04390301379334122,30.362406398637212,0.031244999946978307
NuR_OWNPV_FDVECZ,0.12076790458898456,174.01675936955567,0.09184352745311317
NuR_OWNPV_VDRHO,0.09313563103020694,84.5115105181806,0.06759240294427007
NuR_OWNPV_VDX,0.04080874390822167,30.373688001649185,0.029182997971671617
NuR_OWNPV_VDY,0.04390301379334122,30.362406398637212,0.031244999946978307
NuR_OWNPV_VDZ,0.12076790458898456,174.01675936955567,0.09184352745311317
NuR_OWNPV_LTIME,0.11429470617668147,103.98096955801431,0.08296599054024568
NuR_OWNPV_DLS,0.1144669635927209,106.33142419022722,0.08323393701223798
NuR_OWNPV_ETA,0.1442931943418751,156.45181136895852,0.10638199668003705
NuR_ALV,0.6459275738236786,4799.637781238592,0.743255500030411
NuR_DOCA12,0.10994910018075632,193.18539852673211,0.0858800662840055
NuR_SDOCA12,0.11811693296095327,206.73239396539412,0.09220748261689315
NuR_DOCA12CHI2,0.21055840305673346,649.4262340654984,0.18266999981078652
NuR_MAX_PT,0.30085390964944225,949.0905525528673,0.2623846616446149
NuR_log_MAX_PT,0.30085390964944225,949.0932563729299,0.26238483777799587
NuR_MIN_PT,0.5350585368166777,4158.989857420076,0.6276133835810397
NuR_log_MIN_PT,0.5350585368166777,4159.007775011558,0.6276145507763016
NuR_SUM_PT,0.4385210444681473,2171.789597936664,0.43380744490933965
NuR_log_SUM_PT,0.4385465247718726,2171.7984983474366,0.43382501066940715
NuR_MAX_P,0.16549936222608197,397.32556911966645,0.13620978948550513
NuR_log_MAX_P,0.16549936222608197,397.3263612548876,0.13620984108711004
NuR_MIN_P,0.4490475476965552,3356.915235227598,0.5180266920273056
NuR_log_MIN_P,0.4490475476965552,3356.9235810210835,0.5180272356924864
NuR_SUM_P,0.23563776868840475,961.6497096835656,0.21972768038535356
NuR_log_SUM_P,0.23563776868840475,961.6518450777145,0.21972781949009518
NuR_MAX_OWNPVIPCHI2,0.17735344319361185,427.3799246412234,0.1460699032946356
NuR_MIN_OWNPVIPCHI2,0.33595559094730276,1341.3612163116175,0.3113379981817612
NuR_SUM_OWNPVIPCHI2,0.1769712191593646,424.70325934820073,0.14564073636956776
NuR_MAX_DOCACHI2,0.21055840305673346,649.4262340654984,0.18266999981078652
NuR_MAX_DOCA,0.10994910018075632,193.18539852673211,0.0858800662840055
NuR_MAX_SDOCACHI2,0.36594977384249916,1615.9559417426328,0.3492208215168864
NuR_MAX_SDOCA,0.11811693296095327,206.73239396539412,0.09220748261689315
NuR_MAX_MINIPCHI2,0.177380546694751,427.5987776439108,0.14610222794859554
NuR_SUM_MINIPCHI2,0.17707478305004837,425.16115617715326,0.14573960379896592
NuR_OBJECT_KEY,0.32977002081597395,1929.227018946782,0.3455095048278211
MuNuR_M,0.20183713870096928,948.8899358635006,0.19636392288392018
MuNuR_P,0.4475570560749875,3140.1540236036763,0.5029127339964448
MuNuR_log_P,0.4475570560749875,3140.162809412601,0.502913306325296
MuNuR_E,0.4475570560749875,3140.154097844287,0.5029127388326577
MuNuR_ETA,0.14387561974845425,208.51280341984338,0.10949500740966155
MuNuR_PHI,0.023341206079239063,6.574657658931325,0.01598826562436418
MuNuR_THETA,0.1438756197484543,208.5106961481057,0.10949487013688192
MuNuR_PT,0.5350585368166777,3965.0657566040823,0.6149806984414758
MuNuR_log_PT,0.5350585368166777,3965.0812400015448,0.6149817070674497
MuNuR_PX,0.22602110543757958,1001.386040445526,0.21590543323000225
MuNuR_PY,0.2138333029754751,983.4127609710531,0.20660984078089212
MuNuR_PZ,0.44525540434342403,3122.171834673949,0.500206977815209
MuNuR_Q,0.09115265655389093,191.91616316357766,0.07326708921029257
MuNuR_OWNPVIP,0.4015916651518805,2281.960478116303,0.4163659656888341
MuNuR_OWNPVIPCHI2,0.3359872770593809,1341.5798970577741,0.311373366526002
MuNuR_OWNPVX,0.1827224941829984,540.3652759417888,0.1570092194266118
MuNuR_OWNPVY,0.17835903488749102,517.5803814542297,0.15261613810797361
MuNuR_OWNPVZ,0.03942153528165643,14.946933118907818,0.027253305263415486
MuNuR_OWNPVNDOF,0.25613487890300546,1109.4430262965939,0.2430193080664938
MuNuR_MINIPCHI2,0.33547451248350035,1337.8567784613965,0.31078900870120185
MuNuR_MINIP,0.4015916651518805,2281.960478116303,0.4163659656888341
MuNuR_PROBNN_E,0.13360164129401098,301.71267041646985,0.10871731753188492
MuNuR_PROBNN_GHOST,0.45865761433958796,3660.028693793435,0.5441786065029505
MuNuR_PROBNN_K,0.21466923402085414,404.20082243849646,0.16943583138921559
MuNuR_PROBNN_MU,0.45995274488422966,2442.541064759537,0.4657318910001441
MuNuR_PROBNN_P,0.11243032566023581,191.87664024121645,0.0874488729532545
MuNuR_PROBNN_PI,0.32726163740253,991.4947929531972,0.2827511920433312
MuNuR_CaloTrackMatchChi2,0.03484260405783751,11.956267088682974,0.02400602756706267
MuNuR_INBREM,0.008057248986931394,20.847429320784634,0.006729265651640325
MuNuR_HASBREM,0.006963273556986116,4.608299196422051,0.0049421312560421204
MuNuR_BREMENERGY,0.008040242091999827,5.2255564500000204,0.0057002817276708305
MuNuR_CLUSTERAREA,0.02601905085832379,10.422104878821202,0.01802403255817563
MuNuR_ELECTRONAREA,0.15047063793432847,581.8959388387609,0.13821453324810465
MuNuR_BREMHYPOAREA,0.016546223689023365,12.273429219697363,0.01182975004070287
MuNuR_CLUSTERROW,0.04030260182948897,19.648560112275614,0.02814692708299853
MuNuR_CLUSTERCOL,0.033757689902332244,11.443402636429873,0.023249380696472997
MuNuR_CLUSTERMATCH_CHI2,0.03484260405783751,11.956267088682974,0.02400602756706267
MuNuR_ELECTRONSHOWEREOP,0.24946283988439139,751.4609762329342,0.21525170170091484
MuNuR_ELECTRONSHOWERDLL,0.2617548780697825,1303.9874391075048,0.25943886869073274
MuNuR_ELECTRONMATCH_CHI2,0.27855062336752723,1053.0960435736167,0.2542917641946263
MuNuR_ELECTRONENERGY,0.27855062336752723,1176.0326870574656,0.2623001546046449
MuNuR_ELECTRONROW,0.27855062336752723,1224.6748502551425,0.2654688228083283
MuNuR_ELECTRONCOL,0.2775059309147932,1179.1170790539506,0.261804654765429
MuNuR_BREMBENDCORR,0.019480234787433673,21.19810378182083,0.014367028312409104
MuNuR_BREMHYPOROW,0.031956256764953395,27.24500541567451,0.023077843777419282
MuNuR_BREMHYPOCOL,0.031904032756952416,25.317509838971244,0.022917467898057035
MuNuR_BREMHYPOMATCH_CHI2,0.034958978495798876,28.23792327940897,0.025144232878605413
MuNuR_BREMHYPOENERGY,0.034368816507330924,26.829690041402994,0.024659076756050412
MuNuR_BREMHYPODELTAX,0.0503264430363356,37.583764796211156,0.035997475132100755
MuNuR_BREMTRACKBASEDENERGY,0.14431197391114395,257.1814904676964,0.1129562907458024
MuNuR_HCALEOP,0.23467499533447922,713.6527714645632,0.20293074501591796
MuNuR_TRACKPT,0.5350585368166777,3965.0657566040823,0.6149806984414758
MuNuR_GHOSTPROB,0.36490905799477646,2189.328008757734,0.3858778916068061
MuNuR_ISMUONTIGHT,0.1045355738023043,618.955536779208,0.11000693761411935
MuNuR_TRCHI2,0.06998130467501806,76.83114966503358,0.05165668899560124
MuNuR_TRCHI2DOF,0.23120507090043374,868.510120114384,0.210705367460977
MuNuR_QOVERP,0.26064221052513525,845.5312566916645,0.22883218478786174
MuNuR_TRNDOF,0.2004524361640206,670.4755077627248,0.17730424746343132
MuNuR_NHITS,0.19196602450812733,661.6340322786407,0.1710709854634316
MuNuR_NFTHITS,0.11300403377906415,295.3847118869574,0.09457409092404517
MuNuR_NVPHITS,0.17135540500308483,504.2989431325908,0.1470821147965793
MuNuR_NVPHITSC,0.06401121410897792,55.74165836040672,0.04630301979005627
MuNuR_NVPHITSA,0.09552299206223036,153.3381717604769,0.07366742756848163
MuNuR_NVPHOLES,0.024926540765902172,16.05390346588198,0.01766260021675369
MuNuR_NFTHOLES,0.11560324222962326,319.29686667833556,0.09786450002591883
MuNuR_NVPLAYERS,0.17135540500308483,504.2989431325908,0.1470821147965793
MuNuR_NUTHITS,0.0626084149125049,107.84413744793613,0.04876195161362313
MuNuR_TRACKHISTORY,0.10833150735708685,646.5208825576437,0.11433309872363863
MuNuR_TRACKHASVELO,0.09225701879327995,608.5535219799907,0.1011440571847225
MuNuR_ISLONG,0.09225701879327995,608.5535219799907,0.1011440571847225
MuNuR_ISDOWNSTREAM,0.09225701879327997,608.5535219799907,0.10114405718472252
MuNuR_TX,0.06334442857910219,52.77880093905757,0.045665512042343384
MuNuR_TY,0.03991582521342174,25.036343191177924,0.028240062944213357
MuNuR_POSITION_STATEAT_FirstMeasurement_X,0.08757557089938266,123.17212822616446,0.06640433949552524
MuNuR_POSITION_STATEAT_FirstMeasurement_Y,0.0635737668462425,65.2334806621665,0.04662972406160569
MuNuR_POSITION_STATEAT_FirstMeasurement_Z,0.1075628782803768,128.43056501946106,0.08007104975122398
MuNuR_POSITION_STATEAT_LastMeasurement_X,0.05563252806149835,38.71087714717824,0.03960809985326948
MuNuR_POSITION_STATEAT_LastMeasurement_Y,0.04015462345107734,24.864678850214712,0.028388070672470574
MuNuR_POSITION_STATEAT_LastMeasurement_Z,0.7141619528104775,3351.333470183473,0.6943966197566405
Jet1_Ntracks,0.19193020917366943,706.124213138902,0.1739453078718089
Jet1_MTF,0.22161831503313173,761.2213241884806,0.19732548501134117
Jet1_CPF,0.04999956350546553,39.10088321646308,0.035878395798665225
Jet1_JetWidth,0.1394251515068387,409.8698928336251,0.11964507436970025
Jet1_MPT,0.28195443674325865,1061.2953616056238,0.25709497584881497
Jet1_MNF,0.0942893849821006,147.31636415346728,0.07245279146685643
Jet1_JetWidthNorm,0.34821840276905097,1819.680008065446,0.35067161471807984
Jet1_M,0.0724182438229059,129.30770588110298,0.05669967853773179
Jet1_P,0.14578412608248703,281.04706561149004,0.11549233464243103
Jet1_log_P,0.14578412608248703,281.04782307185167,0.1154923839852317
Jet1_E,0.14578349438221178,280.77925814629606,0.11547446790504948
Jet1_ETA,0.07879852016029487,62.09683886630092,0.05657469139191529
Jet1_PHI,0.02488387510796769,1.508389441909548,0.016686627980088815
Jet1_THETA,0.07879852016029487,62.09605029833097,0.056574640022689734
Jet1_PT,0.22620123321770425,582.6826362151718,0.1887501591979001
Jet1_log_PT,0.22620123321770425,582.6841564762424,0.18875025823138464
Jet1_PX,0.09480132109860384,89.61854877309803,0.06903548876344935
Jet1_PY,0.06837381905575246,57.24354242701276,0.049309104778665916
Jet1_PZ,0.14359787356432002,278.93444866836256,0.11389728949548128
Jet1_nCons,0.16864853825643666,556.6191876168594,0.1486859002524516
Jet1_nChargedCons,0.19193020917366943,706.124213138902,0.1739453078718089
Jet1_nNeutralCons,0.022877595033791998,5.743864484634993,0.015625088153340315
Jet1_ConSumTRACKHASVELO,0.20067078698866853,753.7570587836763,0.18287496867730157
Jet1_ConSumTRACKHASUT,0.19193020917366943,706.124213138902,0.1739453078718089
Jet1_ConSumTRACKHAST,0.19193020917366943,706.124213138902,0.1739453078718089
Jet1_ConSumTRACKISLONG,0.20067078698866853,753.7570587836763,0.18287496867730157
Jet1_ConSumTRACKISDOWNSTREAM,0.07686935929840999,153.89720661478728,0.06126875061918874
Jet1_ConSumINECAL,0.18426464024674505,632.2281968453984,0.1640214350635691
Jet1_ConSumINHCAL,0.1751858490688059,572.366606439767,0.1540697006517642
Jet1_ConSumINBREM,0.18319973856307425,576.3967432426597,0.15967454238703824
Jet1_ConSumINMUON,0.16042898372173642,461.8296254454813,0.13703166721480597
